t,phase,relative_distance,rel_x,rel_y,rel_z,rel_vx,rel_vy,rel_vz,carrier_x,carrier_y,carrier_z,mini_x,mini_y,mini_z,carrier_sp_x,carrier_sp_y,carrier_sp_z,mini_target_x,mini_target_y,mini_target_z,measured_rel_x,measured_rel_y,measured_rel_z,measured_rel_distance,measured_rel_vx,measured_rel_vy,measured_rel_vz,measured_rel_speed
4.440,IDLE,75.275556,-18.048932,72.494500,9.230000,-8.773467,4.798569,1.200000,54.000000,-30.000000,0.400000,35.951068,42.494500,9.630000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-18.048932,72.494500,9.230000,75.275556,-8.773467,4.798569,1.200000,10.071743
4.480,IDLE,75.275556,-18.048932,72.494500,9.230000,-8.773467,4.798569,1.200000,54.000000,-30.000000,0.400000,35.510199,42.730370,9.690000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-18.489801,72.730370,9.290000,75.616688,-8.817376,4.717401,1.200000,10.071743
4.540,IDLE,75.956249,-18.932827,72.962163,9.350000,-8.860514,4.635871,1.200000,54.000000,-30.000000,0.400000,35.067173,42.962163,9.750000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-18.932827,72.962163,9.350000,75.956249,-8.860514,4.635871,1.200000,10.071743
4.580,IDLE,75.956249,-18.932827,72.962163,9.350000,-8.860514,4.635871,1.200000,54.000000,-30.000000,0.400000,34.622029,43.189863,9.810000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-19.377971,73.189863,9.410000,76.294232,-8.902877,4.553985,1.200000,10.071743
4.640,IDLE,76.630633,-19.825194,73.413450,9.470000,-8.944465,4.471750,1.200000,54.000000,-30.000000,0.400000,34.174806,43.413450,9.870000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-19.825194,73.413450,9.470000,76.630633,-8.944465,4.471750,1.200000,10.071743
4.680,IDLE,76.630633,-19.825194,73.413450,9.470000,-8.944465,4.471750,1.200000,54.000000,-30.000000,0.400000,33.725542,43.632909,9.930000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-20.274458,73.632909,9.530000,76.965445,-8.985275,4.389173,1.200000,10.071743
4.720,IDLE,76.965445,-20.274458,73.632909,9.530000,-8.985275,4.389173,1.200000,54.000000,-30.000000,0.400000,33.274277,43.848222,9.990000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-20.725723,73.848222,9.590000,77.298664,-9.025305,4.306258,1.200000,10.071743
4.780,IDLE,77.298664,-20.725723,73.848222,9.590000,-9.025305,4.306258,1.200000,54.000000,-30.000000,0.400000,33.274277,43.848222,9.990000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-20.725723,73.848222,9.590000,77.298664,-9.025305,4.306258,1.200000,10.071743
4.820,IDLE,77.630285,-21.178951,74.059372,9.650000,-9.064555,4.223014,1.200000,54.000000,-30.000000,0.400000,32.365898,44.266345,10.110000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-21.634102,74.266345,9.710000,77.960300,-9.103021,4.139446,1.200000,10.071743
4.881,IDLE,77.960300,-21.634102,74.266345,9.710000,-9.103021,4.139446,1.200000,54.000000,-30.000000,0.400000,31.908863,44.469123,10.170000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-22.091137,74.469123,9.770000,78.288706,-9.140701,4.055562,1.200000,10.071743
4.921,IDLE,78.288706,-22.091137,74.469123,9.770000,-9.140701,4.055562,1.200000,54.000000,-30.000000,0.400000,31.449983,44.667691,10.230000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-22.550017,74.667691,9.830000,78.615496,-9.177595,3.971366,1.200000,10.071743
4.980,IDLE,78.615496,-22.550017,74.667691,9.830000,-9.177595,3.971366,1.200000,54.000000,-30.000000,0.400000,30.989298,44.862034,10.290000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-23.010702,74.862034,9.890000,78.940666,-9.213700,3.886867,1.200000,10.071743
5.020,IDLE,78.940666,-23.010702,74.862034,9.890000,-9.213700,3.886867,1.200000,54.000000,-30.000000,0.400000,30.989298,44.862034,10.290000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-23.010702,74.862034,9.890000,78.940666,-9.213700,3.886867,1.200000,10.071743
5.081,IDLE,79.264209,-23.473152,75.052138,9.950000,-9.249014,3.802070,1.200000,54.000000,-30.000000,0.400000,30.062671,45.237987,10.410000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-23.937329,75.237987,10.010000,79.586120,-9.283536,3.716982,1.200000,10.071743
5.121,IDLE,79.586120,-23.937329,75.237987,10.010000,-9.283536,3.716982,1.200000,54.000000,-30.000000,0.400000,30.062671,45.237987,10.410000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-23.937329,75.237987,10.010000,79.586120,-9.283536,3.716982,1.200000,10.071743
5.181,IDLE,79.906394,-24.403192,75.419567,10.070000,-9.317264,3.631610,1.200000,54.000000,-30.000000,0.400000,29.596808,45.419567,10.470000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-24.403192,75.419567,10.070000,79.906394,-9.317264,3.631610,1.200000,10.071743
5.220,IDLE,80.225026,-24.870702,75.596865,10.130000,-9.350196,3.545960,1.200000,54.000000,-30.000000,0.400000,28.660181,45.769867,10.590000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-25.339819,75.769867,10.190000,80.542010,-9.382331,3.460039,1.200000,10.071743
5.280,IDLE,80.542010,-25.339819,75.769867,10.190000,-9.382331,3.460039,1.200000,54.000000,-30.000000,0.400000,28.189498,45.938560,10.650000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-25.810502,75.938560,10.250000,80.857340,-9.413666,3.373854,1.200000,10.071743
5.340,IDLE,81.171012,-26.282712,76.102931,10.310000,-9.444201,3.287411,1.200000,54.000000,-30.000000,0.400000,27.717288,46.102931,10.710000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-26.282712,76.102931,10.310000,81.171012,-9.444201,3.287411,1.200000,10.071743
5.381,IDLE,81.171012,-26.282712,76.102931,10.310000,-9.444201,3.287411,1.200000,54.000000,-30.000000,0.400000,27.717288,46.102931,10.710000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-26.282712,76.102931,10.310000,81.171012,-9.444201,3.287411,1.200000,10.071743
5.421,IDLE,81.483019,-26.756409,76.262967,10.370000,-9.473933,3.200718,1.200000,54.000000,-30.000000,0.400000,26.768448,46.418656,10.830000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-27.231552,76.418656,10.430000,81.793357,-9.502861,3.113780,1.200000,10.071743
5.480,IDLE,81.793357,-27.231552,76.418656,10.430000,-9.502861,3.113780,1.200000,54.000000,-30.000000,0.400000,26.291899,46.569986,10.890000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-27.708101,76.569986,10.490000,82.102020,-9.530984,3.026605,1.200000,10.071743
5.540,IDLE,82.409003,-28.186016,76.716946,10.550000,-9.558301,2.939199,1.200000,54.000000,-30.000000,0.400000,25.813984,46.716946,10.950000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-28.186016,76.716946,10.550000,82.409003,-9.558301,2.939199,1.200000,10.071743
5.580,IDLE,82.409003,-28.186016,76.716946,10.550000,-9.558301,2.939199,1.200000,54.000000,-30.000000,0.400000,25.334744,46.859524,11.010000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-28.665256,76.859524,10.610000,82.714300,-9.584808,2.851570,1.200000,10.071743
5.620,IDLE,82.714300,-28.665256,76.859524,10.610000,-9.584808,2.851570,1.200000,54.000000,-30.000000,0.400000,24.854218,46.997710,11.070000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-29.145782,76.997710,10.670000,83.017907,-9.610506,2.763723,1.200000,10.071743
5.680,IDLE,83.017907,-29.145782,76.997710,10.670000,-9.610506,2.763723,1.200000,54.000000,-30.000000,0.400000,24.372449,47.131494,11.130000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-29.627551,77.131494,10.730000,83.319818,-9.635393,2.675667,1.200000,10.071743
5.721,IDLE,83.319818,-29.627551,77.131494,10.730000,-9.635393,2.675667,1.200000,54.000000,-30.000000,0.400000,24.372449,47.131494,11.130000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-29.627551,77.131494,10.730000,83.319818,-9.635393,2.675667,1.200000,10.071743
5.780,IDLE,83.620027,-30.110525,77.260864,10.790000,-9.659468,2.587408,1.200000,54.000000,-30.000000,0.400000,23.405339,47.385812,11.250000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-30.594661,77.385812,10.850000,83.918530,-9.682729,2.498952,1.200000,10.071743
5.840,IDLE,84.215321,-31.079920,77.506327,10.910000,-9.705175,2.410307,1.200000,54.000000,-30.000000,0.400000,22.920080,47.506327,11.310000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-31.079920,77.506327,10.910000,84.215321,-9.705175,2.410307,1.200000,10.071743
5.880,IDLE,84.215321,-31.079920,77.506327,10.910000,-9.705175,2.410307,1.200000,54.000000,-30.000000,0.400000,22.433740,47.622401,11.370000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-31.566260,77.622401,10.970000,84.510395,-9.726805,2.321480,1.200000,10.071743
5.921,IDLE,84.510395,-31.566260,77.622401,10.970000,-9.726805,2.321480,1.200000,54.000000,-30.000000,0.400000,21.946359,47.734025,11.430000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-32.053641,77.734025,11.030000,84.803747,-9.747617,2.232477,1.200000,10.071743
5.980,IDLE,84.803747,-32.053641,77.734025,11.030000,-9.747617,2.232477,1.200000,54.000000,-30.000000,0.400000,21.946359,47.734025,11.430000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-32.053641,77.734025,11.030000,84.803747,-9.747617,2.232477,1.200000,10.071743
6.020,IDLE,85.095371,-32.542022,77.841190,11.090000,-9.767612,2.143307,1.200000,54.000000,-30.000000,0.400000,20.968639,47.943889,11.550000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-33.031361,77.943889,11.150000,85.385263,-9.786786,2.053974,1.200000,10.071743
6.081,IDLE,85.385263,-33.031361,77.943889,11.150000,-9.786786,2.053974,1.200000,54.000000,-30.000000,0.400000,20.478382,48.042113,11.610000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-33.521618,78.042113,11.210000,85.673417,-9.805141,1.964488,1.200000,10.071743
6.121,IDLE,85.673417,-33.521618,78.042113,11.210000,-9.805141,1.964488,1.200000,54.000000,-30.000000,0.400000,20.478382,48.042113,11.610000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-33.521618,78.042113,11.210000,85.673417,-9.805141,1.964488,1.200000,10.071743
6.181,IDLE,85.959829,-34.012752,78.135856,11.270000,-9.822674,1.874854,1.200000,54.000000,-30.000000,0.400000,19.495279,48.225110,11.730000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-34.504721,78.225110,11.330000,86.244493,-9.839385,1.785080,1.200000,10.071743
6.221,IDLE,86.244493,-34.504721,78.225110,11.330000,-9.839385,1.785080,1.200000,54.000000,-30.000000,0.400000,19.495279,48.225110,11.730000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-34.504721,78.225110,11.330000,86.244493,-9.839385,1.785080,1.200000,10.071743
6.280,IDLE,86.527404,-34.997485,78.309869,11.390000,-9.855272,1.695173,1.200000,54.000000,-30.000000,0.400000,18.508999,48.390126,11.850000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-35.491001,78.390126,11.450000,86.808557,-9.870336,1.605140,1.200000,10.071743
6.320,IDLE,86.808557,-35.491001,78.390126,11.450000,-9.870336,1.605140,1.200000,54.000000,-30.000000,0.400000,18.014770,48.465875,11.910000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-35.985230,78.465875,11.510000,87.087947,-9.884574,1.514988,1.200000,10.071743
6.380,IDLE,87.087947,-35.985230,78.465875,11.510000,-9.884574,1.514988,1.200000,54.000000,-30.000000,0.400000,17.519871,48.537111,11.970000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-36.480129,78.537111,11.570000,87.365569,-9.897988,1.424724,1.200000,10.071743
6.420,IDLE,87.365569,-36.480129,78.537111,11.570000,-9.897988,1.424724,1.200000,54.000000,-30.000000,0.400000,17.024342,48.603829,12.030000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-36.975658,78.603829,11.630000,87.641418,-9.910575,1.334356,1.200000,10.071743
6.480,IDLE,87.641418,-36.975658,78.603829,11.630000,-9.910575,1.334356,1.200000,54.000000,-30.000000,0.400000,17.024342,48.603829,12.030000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-36.975658,78.603829,11.630000,87.641418,-9.910575,1.334356,1.200000,10.071743
6.521,IDLE,87.915490,-37.471775,78.666024,11.690000,-9.922335,1.243890,1.200000,54.000000,-30.000000,0.400000,16.528225,48.666024,12.090000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-37.471775,78.666024,11.690000,87.915490,-9.922335,1.243890,1.200000,10.071743
6.581,IDLE,88.187778,-37.968438,78.723690,11.750000,-9.933268,1.153334,1.200000,54.000000,-30.000000,0.400000,16.031562,48.723690,12.150000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-37.968438,78.723690,11.750000,88.187778,-9.933268,1.153334,1.200000,10.071743
6.620,IDLE,88.458279,-38.465607,78.776825,11.810000,-9.943374,1.062695,1.200000,54.000000,-30.000000,0.400000,15.036760,48.825424,12.270000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-38.963240,78.825424,11.870000,88.726988,-9.952651,0.971979,1.200000,10.071743
6.680,IDLE,88.726988,-38.963240,78.825424,11.870000,-9.952651,0.971979,1.200000,54.000000,-30.000000,0.400000,15.036760,48.825424,12.270000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-38.963240,78.825424,11.870000,88.726988,-9.952651,0.971979,1.200000,10.071743
6.720,IDLE,88.993899,-39.461295,78.869484,11.930000,-9.961099,0.881195,1.200000,54.000000,-30.000000,0.400000,14.538705,48.869484,12.330000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-39.461295,78.869484,11.930000,88.993899,-9.961099,0.881195,1.200000,10.071743
6.781,IDLE,89.259009,-39.959730,78.909001,11.990000,-9.968718,0.790350,1.200000,54.000000,-30.000000,0.400000,14.040270,48.909001,12.390000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-39.959730,78.909001,11.990000,89.259009,-9.968718,0.790350,1.200000,10.071743
6.820,IDLE,89.522311,-40.458506,78.943974,12.050000,-9.975508,0.699450,1.200000,54.000000,-30.000000,0.400000,13.042421,48.974399,12.510000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-40.957579,78.974399,12.110000,89.783802,-9.981469,0.608503,1.200000,10.071743
6.881,IDLE,89.783802,-40.957579,78.974399,12.110000,-9.981469,0.608503,1.200000,54.000000,-30.000000,0.400000,12.543091,49.000275,12.570000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-41.456909,79.000275,12.170000,90.043476,-9.986600,0.517517,1.200000,10.071743
6.920,IDLE,90.043476,-41.456909,79.000275,12.170000,-9.986600,0.517517,1.200000,54.000000,-30.000000,0.400000,12.543091,49.000275,12.570000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-41.456909,79.000275,12.170000,90.043476,-9.986600,0.517517,1.200000,10.071743
6.981,IDLE,90.301330,-41.956454,79.021600,12.230000,-9.990901,0.426497,1.200000,54.000000,-30.000000,0.400000,11.543827,49.038372,12.690000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-42.456173,79.038372,12.290000,90.557358,-9.994372,0.335453,1.200000,10.071743
7.020,IDLE,90.557358,-42.456173,79.038372,12.290000,-9.994372,0.335453,1.200000,54.000000,-30.000000,0.400000,11.043976,49.050592,12.750000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-42.956024,79.050592,12.350000,90.811555,-9.997013,0.244390,1.200000,10.071743
7.081,IDLE,90.811555,-42.956024,79.050592,12.350000,-9.997013,0.244390,1.200000,54.000000,-30.000000,0.400000,11.043976,49.050592,12.750000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-42.956024,79.050592,12.350000,90.811555,-9.997013,0.244390,1.200000,10.071743
7.121,IDLE,91.063918,-43.455965,79.058258,12.410000,-9.998825,0.153317,1.200000,54.000000,-30.000000,0.400000,10.544035,49.058258,12.810000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-43.455965,79.058258,12.410000,91.063918,-9.998825,0.153317,1.200000,10.071743
7.181,IDLE,91.314441,-43.955955,79.061370,12.470000,-9.999806,0.062240,1.200000,54.000000,-30.000000,0.400000,9.544047,49.059928,12.930000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-44.455953,79.059928,12.530000,91.563120,-9.999958,-0.028833,1.200000,10.071743
7.220,IDLE,91.563120,-44.455953,79.059928,12.530000,-9.999958,-0.028833,1.200000,54.000000,-30.000000,0.400000,9.044083,49.053933,12.990000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-44.955917,79.053933,12.590000,91.809950,-9.999281,-0.119895,1.200000,10.071743
7.280,IDLE,91.809950,-44.955917,79.053933,12.590000,-9.999281,-0.119895,1.200000,54.000000,-30.000000,0.400000,8.544194,49.043386,13.050000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-45.455806,79.043386,12.650000,92.054928,-9.997775,-0.210939,1.200000,10.071743
7.321,IDLE,92.054928,-45.455806,79.043386,12.650000,-9.997775,-0.210939,1.200000,54.000000,-30.000000,0.400000,8.044422,49.028289,13.110000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-45.955578,79.028289,12.710000,92.298048,-9.995440,-0.301957,1.200000,10.071743
7.381,IDLE,92.298048,-45.955578,79.028289,12.710000,-9.995440,-0.301957,1.200000,54.000000,-30.000000,0.400000,7.544808,49.008641,13.170000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-46.455192,79.008641,12.770000,92.539306,-9.992277,-0.392942,1.200000,10.071743
7.440,IDLE,92.778698,-46.954606,78.984447,12.830000,-9.988286,-0.483886,1.200000,54.000000,-30.000000,0.400000,7.045394,48.984447,13.230000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-46.954606,78.984447,12.830000,92.778698,-9.988286,-0.483886,1.200000,10.071743
7.480,IDLE,92.778698,-46.954606,78.984447,12.830000,-9.988286,-0.483886,1.200000,54.000000,-30.000000,0.400000,6.546221,48.955708,13.290000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-47.453779,78.955708,12.890000,93.016220,-9.983468,-0.574784,1.200000,10.071743
7.540,IDLE,93.251866,-47.952671,78.922427,12.950000,-9.977823,-0.665626,1.200000,54.000000,-30.000000,0.400000,6.047329,48.922427,13.350000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-47.952671,78.922427,12.950000,93.251866,-9.977823,-0.665626,1.200000,10.071743
7.582,IDLE,93.251866,-47.952671,78.922427,12.950000,-9.977823,-0.665626,1.200000,54.000000,-30.000000,0.400000,6.047329,48.922427,13.350000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-47.952671,78.922427,12.950000,93.251866,-9.977823,-0.665626,1.200000,10.071743
7.620,IDLE,93.485634,-48.451238,78.884606,13.010000,-9.971351,-0.756406,1.200000,54.000000,-30.000000,0.400000,5.050559,48.842250,13.470000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-48.949441,78.842250,13.070000,93.717518,-9.964055,-0.847117,1.200000,10.071743
7.681,IDLE,93.717518,-48.949441,78.842250,13.070000,-9.964055,-0.847117,1.200000,54.000000,-30.000000,0.400000,5.050559,48.842250,13.470000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-48.949441,78.842250,13.070000,93.717518,-9.964055,-0.847117,1.200000,10.071743
7.720,IDLE,93.947514,-49.447238,78.795363,13.130000,-9.955934,-0.937751,1.200000,54.000000,-30.000000,0.400000,4.055413,48.743948,13.590000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-49.944587,78.743948,13.190000,94.175619,-9.946989,-1.028301,1.200000,10.071743
7.781,IDLE,94.175619,-49.944587,78.743948,13.190000,-9.946989,-1.028301,1.200000,54.000000,-30.000000,0.400000,3.558552,48.688010,13.650000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-50.441448,78.688010,13.250000,94.401828,-9.937222,-1.118760,1.200000,10.071743
7.821,IDLE,94.401828,-50.441448,78.688010,13.250000,-9.937222,-1.118760,1.200000,54.000000,-30.000000,0.400000,3.062220,48.627554,13.710000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-50.937780,78.627554,13.310000,94.626137,-9.926632,-1.209120,1.200000,10.071743
7.880,IDLE,94.626137,-50.937780,78.627554,13.310000,-9.926632,-1.209120,1.200000,54.000000,-30.000000,0.400000,3.062220,48.627554,13.710000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-50.937780,78.627554,13.310000,94.626137,-9.926632,-1.209120,1.200000,10.071743
7.920,IDLE,94.848541,-51.433541,78.562585,13.370000,-9.915222,-1.299375,1.200000,54.000000,-30.000000,0.400000,2.071310,48.493109,13.830000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-51.928690,78.493109,13.430000,95.069038,-9.902992,-1.389516,1.200000,10.071743
7.981,IDLE,95.069038,-51.928690,78.493109,13.430000,-9.902992,-1.389516,1.200000,54.000000,-30.000000,0.400000,1.576812,48.419132,13.890000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-52.423188,78.419132,13.490000,95.287623,-9.889943,-1.479537,1.200000,10.071743
8.020,IDLE,95.287623,-52.423188,78.419132,13.490000,-9.889943,-1.479537,1.200000,54.000000,-30.000000,0.400000,1.576812,48.419132,13.890000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-52.423188,78.419132,13.490000,95.287623,-9.889943,-1.479537,1.200000,10.071743
8.081,IDLE,95.504291,-52.916991,78.340661,13.550000,-9.876077,-1.569430,1.200000,54.000000,-30.000000,0.400000,0.589939,48.257702,14.010000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-53.410061,78.257702,13.610000,95.719040,-9.861394,-1.659188,1.200000,10.071743
8.121,IDLE,95.719040,-53.410061,78.257702,13.610000,-9.861394,-1.659188,1.200000,54.000000,-30.000000,0.400000,0.589939,48.257702,14.010000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-53.410061,78.257702,13.610000,95.719040,-9.861394,-1.659188,1.200000,10.071743
8.180,IDLE,95.931865,-53.902356,78.170261,13.670000,-9.845897,-1.748804,1.200000,54.000000,-30.000000,0.400000,-0.393835,48.078348,14.130000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-54.393835,78.078348,13.730000,96.142762,-9.829586,-1.838270,1.200000,10.071743
8.220,IDLE,96.142762,-54.393835,78.078348,13.730000,-9.829586,-1.838270,1.200000,54.000000,-30.000000,0.400000,-0.884458,47.981969,14.190000,54.000000,-30.000000,0.400000,0.000000,0.000000,0.000000,-54.884458,77.981969,13.790000,96.351727,-9.812463,-1.927580,1.200000,10.071743
